Date,Day ,Month,Year,Quarter,Open,High,Low,Close,Volume
14-03-2018,Wednesday,March,2018,Q1,42.6425,42.688,42.049,42.1972,124194808.6
15-03-2018,Thursday,March,2018,Q1,42.2119,42.6228,42.1123,42.2467,96180445.83
16-03-2018,Friday,March,2018,Q1,42.2467,42.3542,42.0028,42.1004,166637106.4
19-03-2018,Monday,March,2018,Q1,41.9287,41.965,41.0653,41.4545,141441878.4
20-03-2018,Tuesday,March,2018,Q1,41.4426,41.8041,41.3685,41.4426,83094441.32
21-03-2018,Wednesday,March,2018,Q1,41.3943,41.4061,40.4953,40.4973,156700309.6
22-03-2018,Thursday,March,2018,Q1,40.198,40.8334,39.8693,39.9305,175458851.2
23-03-2018,Friday,March,2018,Q1,39.8179,40.1795,39.008,39.008,173505181.9
26-03-2018,Monday,March,2018,Q1,39.7419,40.9369,39.3586,40.8558,158756805.8
27-03-2018,Tuesday,March,2018,Q1,41.0683,41.4199,39.4693,39.805,173056050
28-03-2018,Wednesday,March,2018,Q1,39.5492,40.203,39.0643,39.3684,176210640
29-03-2018,Thursday,March,2018,Q1,39.6845,40.6131,39.4633,39.6786,162382086.7
02-04-2018,Monday,April,2018,Q2,39.7032,39.9523,38.8945,39.4149,158949453.2
03-04-2018,Tuesday,April,2018,Q2,39.6451,39.9058,38.9932,39.8179,128041757.7
04-04-2018,Wednesday,April,2018,Q2,38.9932,40.6743,38.9657,40.5803,146341939.7
05-04-2018,Thursday,April,2018,Q2,40.8116,41.1986,40.6921,40.8628,113896845.6
06-04-2018,Friday,April,2018,Q2,40.4282,40.7877,39.7734,39.8149,148032642.6
09-04-2018,Monday,April,2018,Q2,40.1696,40.9349,40.1597,40.211,122711998.1
10-04-2018,Tuesday,April,2018,Q2,40.9121,41.1414,40.5616,40.9717,120841740.3
11-04-2018,Wednesday,April,2018,Q2,40.7295,41.1245,40.6002,40.7778,94860375.96
12-04-2018,Thursday,April,2018,Q2,41.0049,41.3844,40.922,41.1759,96795689.98
13-04-2018,Friday,April,2018,Q2,41.3311,41.5819,41.1078,41.3212,106247081.6
16-04-2018,Monday,April,2018,Q2,41.3913,41.6619,41.3418,41.5769,91252219.26
17-04-2018,Tuesday,April,2018,Q2,41.729,42.3147,41.7092,42.1518,112510813.3
18-04-2018,Wednesday,April,2018,Q2,42.049,42.2851,41.8239,42.056,87768134.41
19-04-2018,Thursday,April,2018,Q2,41.3714,41.4762,40.8294,40.8628,147201716
20-04-2018,Friday,April,2018,Q2,40.3431,40.4855,39.1177,39.1868,276953174.8
23-04-2018,Monday,April,2018,Q2,39.4514,39.4693,38.8026,39.0772,154419018.6
24-04-2018,Tuesday,April,2018,Q2,39.175,39.332,38.1251,38.5241,142478982.2
25-04-2018,Wednesday,April,2018,Q2,38.4529,39.1157,38.4046,38.697,120023993.2
26-04-2018,Thursday,April,2018,Q2,38.8086,39.1888,38.6287,38.8342,118251806.6
27-04-2018,Friday,April,2018,Q2,38.7798,38.8608,37.9828,38.3858,150783726.3
30-04-2018,Monday,April,2018,Q2,38.3452,39.5512,38.278,39.0812,179419834.4
01-05-2018,Tuesday,May,2018,Q2,39.3518,40.0095,39.0842,39.9896,226537647.7
02-05-2018,Wednesday,May,2018,Q2,41.4366,42.0331,41.095,41.7489,281386004
03-05-2018,Thursday,May,2018,Q2,41.5918,41.973,41.25,41.8259,144069731.6
04-05-2018,Friday,May,2018,Q2,42.1548,43.5681,42.1379,43.4733,237667766.5
07-05-2018,Monday,May,2018,Q2,43.7893,44.3779,43.6865,43.7843,179521319.7
08-05-2018,Tuesday,May,2018,Q2,43.742,44.0363,43.4337,43.9977,120111508.3
09-05-2018,Wednesday,May,2018,Q2,44.1132,44.3118,43.7993,44.3028,98157199.82
10-05-2018,Thursday,May,2018,Q2,44.3957,45.016,44.3739,44.9361,118362914.6
11-05-2018,Friday,May,2018,Q2,44.9795,45.1168,44.4995,44.768,110422133.3
14-05-2018,Monday,May,2018,Q2,44.868,44.9893,44.5933,44.6625,87533084.17
15-05-2018,Tuesday,May,2018,Q2,44.3366,44.4076,43.9424,44.2545,99818707.73
16-05-2018,Wednesday,May,2018,Q2,44.1705,44.7385,44.1528,44.6704,80810964.34
17-05-2018,Thursday,May,2018,Q2,44.6258,44.8461,44.2377,44.3879,72853185.45
18-05-2018,Friday,May,2018,Q2,44.4373,44.5815,44.1844,44.2257,77081382.43
21-05-2018,Monday,May,2018,Q2,44.6258,44.9262,44.368,44.5408,77515528.59
22-05-2018,Tuesday,May,2018,Q2,44.7187,44.8381,44.3366,44.4303,64203303.72
23-05-2018,Wednesday,May,2018,Q2,44.2347,44.7464,44.0956,44.7138,84498490.69
24-05-2018,Thursday,May,2018,Q2,44.8116,44.8283,44.2022,44.6625,97875919.55
25-05-2018,Friday,May,2018,Q2,44.6821,45.019,44.5438,44.766,73556410.43
29-05-2018,Tuesday,May,2018,Q2,44.5331,44.8076,44.3582,44.6012,94843254.85
30-05-2018,Wednesday,May,2018,Q2,44.5617,44.6258,44.3366,44.5094,78736180.61
31-05-2018,Thursday,May,2018,Q2,44.4451,44.6821,44.1874,44.3582,115774577.6
01-06-2018,Friday,June,2018,Q2,44.6229,45.1662,44.5697,45.1602,98754393.41
04-06-2018,Monday,June,2018,Q2,45.493,45.9139,45.4238,45.5384,110649424.8
05-06-2018,Tuesday,June,2018,Q2,45.828,46.0392,45.6579,45.8872,90849219.15
06-06-2018,Wednesday,June,2018,Q2,45.9651,46.072,45.5593,46.0481,88185395.37
07-06-2018,Thursday,June,2018,Q2,46.0866,46.1014,45.6511,45.9237,89927565.87
08-06-2018,Friday,June,2018,Q2,45.3835,45.5769,45.0487,45.5088,112294980.1
11-06-2018,Monday,June,2018,Q2,45.4238,45.5692,45.1532,45.3943,77126590.87
12-06-2018,Tuesday,June,2018,Q2,45.4337,45.7164,45.3785,45.6383,71240218.06
13-06-2018,Wednesday,June,2018,Q2,45.6708,45.7834,45.2076,45.2718,91154341.4
14-06-2018,Thursday,June,2018,Q2,45.4734,45.4792,45.1562,45.2956,91035037.34
15-06-2018,Friday,June,2018,Q2,45.1098,45.1405,44.69,44.8283,259999398.5
18-06-2018,Monday,June,2018,Q2,44.5962,44.9142,44.4402,44.8057,77869725.96
19-06-2018,Tuesday,June,2018,Q2,43.9493,44.2297,43.5484,44.0787,141453287.1
20-06-2018,Wednesday,June,2018,Q2,44.2347,44.4402,44.0887,44.2695,86900885.97
21-06-2018,Thursday,June,2018,Q2,44.453,44.7108,43.9028,44.0273,108314475.2
22-06-2018,Friday,June,2018,Q2,44.1824,44.1904,43.8437,43.8978,114585155.6
25-06-2018,Monday,June,2018,Q2,43.5365,43.8978,42.8995,43.2432,133384605.7
26-06-2018,Tuesday,June,2018,Q2,43.4407,44.2774,43.334,43.7795,103500716
27-06-2018,Wednesday,June,2018,Q2,43.9719,44.46,43.6836,43.7132,106517494.9
28-06-2018,Thursday,June,2018,Q2,43.6995,44.2022,43.6294,44.0363,73153137.96
29-06-2018,Friday,June,2018,Q2,44.221,44.4373,43.421,43.9424,95785151.73
02-07-2018,Monday,July,2018,Q3,43.6343,44.4648,43.5414,44.4353,74695417.75
03-07-2018,Tuesday,July,2018,Q3,44.5795,44.6129,43.5681,43.657,58786299.37
05-07-2018,Thursday,July,2018,Q3,43.9779,44.2496,43.742,44.0136,69947404.26
06-07-2018,Friday,July,2018,Q3,44.0176,44.7336,43.9652,44.6189,73658706.78
09-07-2018,Monday,July,2018,Q3,44.9814,45.2668,44.9341,45.2422,83227201.29
10-07-2018,Tuesday,July,2018,Q3,45.2747,45.4071,45.1462,45.1858,67145580.91
11-07-2018,Wednesday,July,2018,Q3,44.7464,45.0507,44.5351,44.5962,79329841.64
12-07-2018,Thursday,July,2018,Q3,44.9893,45.4397,44.9361,45.3528,76000436.03
13-07-2018,Friday,July,2018,Q3,45.3646,45.5404,45.3203,45.4199,52741129.54
16-07-2018,Monday,July,2018,Q3,45.4664,45.726,45.2026,45.3232,63370918.14
17-07-2018,Tuesday,July,2018,Q3,45.0427,45.5483,44.9092,45.4497,65441053.56
18-07-2018,Wednesday,July,2018,Q3,45.5257,45.5307,45.0851,45.1977,69059093.11
19-07-2018,Thursday,July,2018,Q3,45.029,45.7025,45.029,45.5503,85460386.16
20-07-2018,Friday,July,2018,Q3,45.5257,45.6738,45.1433,45.4467,87226695.3
23-07-2018,Monday,July,2018,Q3,45.2668,45.5672,44.9963,45.489,67357124.31
24-07-2018,Tuesday,July,2018,Q3,45.6767,45.9721,45.5888,45.8131,78767153.52
25-07-2018,Wednesday,July,2018,Q3,45.828,46.2525,45.6738,46.2446,70883590.73
26-07-2018,Thursday,July,2018,Q3,46.1972,46.5193,45.9611,46.1043,80359798.32
27-07-2018,Friday,July,2018,Q3,46.2852,46.3345,45.1267,45.3399,101203875.3
30-07-2018,Monday,July,2018,Q3,45.5543,45.6195,44.8798,45.0801,88589449.48
31-07-2018,Tuesday,July,2018,Q3,45.1732,45.6076,44.9429,45.1702,165863670.7
01-08-2018,Wednesday,August,2018,Q3,47.2718,47.8931,46.8343,47.8357,286187387.6
02-08-2018,Thursday,August,2018,Q3,47.6145,49.4664,47.5622,49.2314,262884418.7
03-08-2018,Friday,August,2018,Q3,49.1435,49.5512,48.777,49.3737,140901187.5
06-08-2018,Monday,August,2018,Q3,49.3766,49.6719,49.1535,49.6314,107107501.8
07-08-2018,Tuesday,August,2018,Q3,49.6896,49.7292,49.0814,49.1623,107789945.6
08-08-2018,Wednesday,August,2018,Q3,48.9123,49.3321,48.5489,49.1958,94891328.61
09-08-2018,Thursday,August,2018,Q3,49.2037,49.7954,49.1839,49.5851,98965522.69
10-08-2018,Friday,August,2018,Q3,49.3993,49.8082,49.2314,49.4389,103315318
13-08-2018,Monday,August,2018,Q3,49.4783,50.2506,49.4783,49.7508,108687275.9
14-08-2018,Tuesday,August,2018,Q3,50.0602,50.1578,49.6116,49.9671,87098030.83
15-08-2018,Wednesday,August,2018,Q3,49.8377,50.2012,49.6284,50.0817,120931216.5
16-08-2018,Thursday,August,2018,Q3,50.4433,50.931,50.3761,50.8146,119641628.5
17-08-2018,Friday,August,2018,Q3,50.8444,51.9168,50.778,51.8279,148718924.6
20-08-2018,Monday,August,2018,Q3,51.9525,52.2123,51.2422,51.3241,127144659.2
21-08-2018,Tuesday,August,2018,Q3,51.6462,51.7401,50.9815,51.2256,109815980.2
22-08-2018,Wednesday,August,2018,Q3,51.0014,51.5404,50.938,51.2276,79836174.88
23-08-2018,Thursday,August,2018,Q3,51.1317,51.7075,51.1197,51.331,79269847.89
24-08-2018,Friday,August,2018,Q3,51.5999,51.671,51.2422,51.4932,77561859.87
27-08-2018,Monday,August,2018,Q3,51.7302,52.1094,51.5337,51.9138,86162347.56
28-08-2018,Tuesday,August,2018,Q3,52.1707,52.5342,52.1519,52.3347,95614542.06
29-08-2018,Wednesday,August,2018,Q3,52.4404,53.2384,52.2645,53.1141,114412891.6
30-08-2018,Thursday,August,2018,Q3,53.1792,54.3781,52.9766,53.6037,204831502.2
31-08-2018,Friday,August,2018,Q3,53.9564,54.5214,53.831,54.224,181937466.6
04-09-2018,Tuesday,September,2018,Q3,54.4146,54.5915,53.9859,54.4029,114980978.2
05-09-2018,Wednesday,September,2018,Q3,54.5512,54.7119,53.6206,54.0432,139928374.4
06-09-2018,Thursday,September,2018,Q3,53.8873,54.1569,52.7189,53.1435,143945824.8
07-09-2018,Friday,September,2018,Q3,52.8492,53.6868,52.5756,52.7189,157924129.7
10-09-2018,Monday,September,2018,Q3,52.635,52.8492,51.5682,52.0098,165886035.4
11-09-2018,Tuesday,September,2018,Q3,51.9307,53.4377,51.5899,53.3273,150070864.5
12-09-2018,Wednesday,September,2018,Q3,53.584,53.5998,52.3672,52.6645,206867127.1
13-09-2018,Thursday,September,2018,Q3,53.2453,54.4009,53.017,53.9328,175079121.1
14-09-2018,Friday,September,2018,Q3,53.7777,54.0354,53.0052,53.3243,134329753.7
17-09-2018,Monday,September,2018,Q3,52.9174,53.1071,51.7559,51.9,156141375.8
18-09-2018,Tuesday,September,2018,Q3,51.8804,52.8492,51.7253,51.9878,132534833.7
19-09-2018,Wednesday,September,2018,Q3,52.0512,52.3159,51.2868,52.0197,113863088.3
20-09-2018,Thursday,September,2018,Q3,52.4632,52.9469,52.2043,52.4106,111701006.2
21-09-2018,Friday,September,2018,Q3,52.5933,52.7337,51.7616,51.8477,404034037.4
24-09-2018,Monday,September,2018,Q3,51.6512,52.709,51.6079,52.5953,116253891.7
25-09-2018,Tuesday,September,2018,Q3,52.3446,53.0774,52.3347,52.9273,103076784.8
26-09-2018,Wednesday,September,2018,Q3,52.6468,53.3015,52.3474,52.5065,100685351.7
27-09-2018,Thursday,September,2018,Q3,53.3194,53.9397,53.2503,53.5869,126697718.3
28-09-2018,Friday,September,2018,Q3,53.5475,53.7973,53.3686,53.7757,96255129.71
01-10-2018,Monday,October,2018,Q4,54.303,54.6496,53.9168,54.1341,99073760.3
02-10-2018,Tuesday,October,2018,Q4,54.1312,54.788,53.9859,54.6172,104058209.1
03-10-2018,Wednesday,October,2018,Q4,54.8008,55.6167,54.7386,55.2838,120289928.3
04-10-2018,Thursday,October,2018,Q4,54.9747,55.3509,54.0118,54.3129,134509053.5
05-10-2018,Friday,October,2018,Q4,54.305,54.4146,52.5441,53.4359,140967358.4
08-10-2018,Monday,October,2018,Q4,52.9322,53.5504,52.4532,53.3074,124526126.9
09-10-2018,Tuesday,October,2018,Q4,53.2748,54.137,52.9371,54.0432,112885799
10-10-2018,Wednesday,October,2018,Q4,53.7086,53.9168,51.4673,51.5404,176272062.4
11-10-2018,Thursday,October,2018,Q4,51.1,52.2872,50.5816,51.0824,223010787.4
12-10-2018,Friday,October,2018,Q4,52.5065,53.0921,51.6562,52.9075,169334190.3
15-10-2018,Monday,October,2018,Q4,52.6863,52.8452,51.7559,51.7786,129257511.3
16-10-2018,Tuesday,October,2018,Q4,52.1549,53.117,51.6362,52.9174,122511298.4
17-10-2018,Wednesday,October,2018,Q4,52.9519,53.034,52.2507,52.6941,96070566.99
18-10-2018,Thursday,October,2018,Q4,51.8941,52.3416,50.7395,51.4605,136773043.2
19-10-2018,Friday,October,2018,Q4,51.9426,52.709,51.7935,52.2438,138861124.9
22-10-2018,Monday,October,2018,Q4,52.3543,53.2057,52.1568,52.5609,120866229.2
23-10-2018,Tuesday,October,2018,Q4,51.4141,53.1792,51.1447,53.0547,162743470.6
24-10-2018,Wednesday,October,2018,Q4,53.025,53.4203,51.1049,51.2374,171799664.3
25-10-2018,Thursday,October,2018,Q4,51.8607,52.7386,51.6342,52.3573,125331470
26-10-2018,Friday,October,2018,Q4,51.4311,52.4502,50.6615,51.5278,198385847.2
29-10-2018,Monday,October,2018,Q4,52.2142,52.3317,49.0942,50.5617,192832637.4
30-10-2018,Tuesday,October,2018,Q4,50.2992,51.257,49.8496,50.8116,153894896
31-10-2018,Wednesday,October,2018,Q4,51.666,52.5144,51.6059,52.1372,161026892.7
01-11-2018,Thursday,November,2018,Q4,52.1805,52.9668,51.6482,52.9352,244834769.9
02-11-2018,Friday,November,2018,Q4,49.9187,50.8936,48.9372,49.4279,383388381.1
05-11-2018,Monday,November,2018,Q4,48.6692,48.6891,47.2107,48.0245,277748337.4
06-11-2018,Tuesday,November,2018,Q4,48.1005,48.7672,48.0502,48.5389,133841084.2
07-11-2018,Wednesday,November,2018,Q4,49.0654,50.0373,48.628,50.0117,140312369.2
08-11-2018,Thursday,November,2018,Q4,50.1934,50.227,49.4249,49.8377,106099561.6
09-11-2018,Friday,November,2018,Q4,49.1335,49.2451,48.3455,48.88,143762309
12-11-2018,Monday,November,2018,Q4,47.571,47.7746,46.3245,46.4166,213915305.3
13-11-2018,Tuesday,November,2018,Q4,45.8051,47.1366,45.7618,45.9533,196125476.2
14-11-2018,Wednesday,November,2018,Q4,46.3515,46.4897,44.4471,44.6525,254348757.3
15-11-2018,Thursday,November,2018,Q4,45.0328,45.8901,44.6782,45.7518,194434855.3
16-11-2018,Friday,November,2018,Q4,45.5384,46.6102,45.2936,46.2614,154482032.5
19-11-2018,Monday,November,2018,Q4,45.4199,45.5868,44.221,44.4303,175367671
20-11-2018,Tuesday,November,2018,Q4,42.6396,43.3824,41.9532,42.307,283733493.3
21-11-2018,Wednesday,November,2018,Q4,42.9618,43.09,42.207,42.2613,130201969.8
23-11-2018,Friday,November,2018,Q4,41.816,42.2169,41.1394,41.1828,98826211.95
26-11-2018,Monday,November,2018,Q4,41.651,41.8179,40.6998,41.737,188242400.4
27-11-2018,Tuesday,November,2018,Q4,40.9982,41.7745,40.8479,41.651,173135895.5
28-11-2018,Wednesday,November,2018,Q4,42.2487,43.3399,41.814,43.2531,192693509.9
29-11-2018,Thursday,November,2018,Q4,43.6619,43.6935,42.4786,42.919,174736488.3
30-11-2018,Friday,November,2018,Q4,43.095,43.105,42.3187,42.688,165372408.3
03-12-2018,Monday,December,2018,Q4,44.0936,44.2091,43.3203,44.1805,170670359.7
04-12-2018,Tuesday,December,2018,Q4,43.2551,43.6006,42.1399,42.2417,172955616.6
06-12-2018,Thursday,December,2018,Q4,41.0583,41.7764,40.7394,41.7617,180293662
07-12-2018,Friday,December,2018,Q4,41.4744,41.7052,40.2307,40.2771,176876828.3
10-12-2018,Monday,December,2018,Q4,39.4435,40.6583,39.0456,40.5419,259473457.5
11-12-2018,Tuesday,December,2018,Q4,41.0338,41.0653,39.9226,40.3118,197793481.2
12-12-2018,Wednesday,December,2018,Q4,40.7335,41.095,40.4036,40.4232,149041316.8
13-12-2018,Thursday,December,2018,Q4,40.7564,41.252,40.5291,40.8658,133438240
14-12-2018,Friday,December,2018,Q4,40.3987,40.4182,39.5079,39.5571,170275911
17-12-2018,Monday,December,2018,Q4,39.5492,40.2427,38.9024,39.1888,185269754.7
18-12-2018,Tuesday,December,2018,Q4,39.5314,40.045,39.2953,39.7002,141569285.3
19-12-2018,Wednesday,December,2018,Q4,39.6845,40.0254,38.0294,38.4579,205179654
20-12-2018,Thursday,December,2018,Q4,38.3472,38.7503,37.1275,37.4869,270964847.9
21-12-2018,Friday,December,2018,Q4,37.4948,37.807,35.7695,36.0293,400527662.7
24-12-2018,Monday,December,2018,Q4,35.4139,36.2258,35.0425,35.1008,155490117.5
26-12-2018,Wednesday,December,2018,Q4,35.4494,37.5829,35.0741,37.5699,245068471.5
27-12-2018,Thursday,December,2018,Q4,37.2528,37.4721,35.8772,37.325,222204724.4
28-12-2018,Friday,December,2018,Q4,37.649,37.8891,36.9446,37.3448,176917792.4
31-12-2018,Monday,December,2018,Q4,37.8919,38.0955,37.401,37.7083,146430069.3
02-01-2019,Wednesday,January,2019,Q1,37.0286,37.971,36.8657,37.7497,154948400
03-01-2019,Thursday,January,2019,Q1,34.4195,34.8311,33.9442,33.9898,381986481.2
04-01-2019,Friday,January,2019,Q1,34.5496,35.5107,34.3756,35.4397,245171070.6
07-01-2019,Monday,January,2019,Q1,35.5443,35.5759,34.8765,35.3586,229151931.6
08-01-2019,Tuesday,January,2019,Q1,35.7536,36.2929,35.5028,36.0322,171621277.8
09-01-2019,Wednesday,January,2019,Q1,36.1615,36.9397,35.7695,36.6464,188663076.4
10-01-2019,Thursday,January,2019,Q1,36.4559,36.8016,36.0599,36.764,149681344.6
11-01-2019,Friday,January,2019,Q1,36.5478,36.7394,36.2159,36.4056,113046371.9
14-01-2019,Monday,January,2019,Q1,36.0579,36.1567,35.6697,35.8603,135702912.1
15-01-2019,Tuesday,January,2019,Q1,35.9243,36.6643,35.8732,36.5941,120103956.2
16-01-2019,Wednesday,January,2019,Q1,36.5971,37.2628,36.5774,37.0405,127882313.7
17-01-2019,Thursday,January,2019,Q1,36.8588,37.6885,36.6357,37.2578,124750922.7
18-01-2019,Friday,January,2019,Q1,37.649,37.7409,37.2845,37.4849,141190719.5
22-01-2019,Tuesday,January,2019,Q1,37.3874,37.4624,36.4856,36.6444,127147153
23-01-2019,Wednesday,January,2019,Q1,36.8462,37.0891,36.2633,36.7896,96762159.54
24-01-2019,Thursday,January,2019,Q1,36.8362,36.9282,36.2732,36.5023,106429684.1
25-01-2019,Friday,January,2019,Q1,37.1719,37.799,36.8883,37.7132,140340968.8
28-01-2019,Monday,January,2019,Q1,37.2431,37.3695,36.7294,37.3616,109569286.4
29-01-2019,Tuesday,January,2019,Q1,37.3497,37.799,36.8362,36.9774,173971980.7
30-01-2019,Wednesday,January,2019,Q1,39.0268,39.7192,38.3069,39.5,255640656.9
31-01-2019,Thursday,January,2019,Q1,39.7102,40.3987,39.336,39.7883,170426252.7
01-02-2019,Friday,February,2019,Q1,39.9126,40.3937,39.6669,39.805,136660687.8
04-02-2019,Monday,February,2019,Q1,40.0175,41.0318,39.9896,40.9388,131755523.6
05-02-2019,Tuesday,February,2019,Q1,41.3242,41.8506,41.1986,41.6361,151024005
06-02-2019,Wednesday,February,2019,Q1,41.7449,41.968,41.3212,41.651,118134742.1
07-02-2019,Thursday,February,2019,Q1,41.2105,41.5819,40.7196,40.8628,132785067.2
08-02-2019,Friday,February,2019,Q1,40.5685,40.9746,40.4302,40.9121,99220573.55
11-02-2019,Monday,February,2019,Q1,41.0633,41.1009,40.6328,40.6743,87446796.21
12-02-2019,Tuesday,February,2019,Q1,40.8361,41.0515,40.7414,41.0248,92820618.11
13-02-2019,Wednesday,February,2019,Q1,41.1434,41.4081,40.7947,40.8558,93681652.94
14-02-2019,Thursday,February,2019,Q1,40.7434,41.1148,40.6633,41.0039,90955434.82
15-02-2019,Friday,February,2019,Q1,41.1108,41.2205,40.7534,40.9151,102581444.1
19-02-2019,Tuesday,February,2019,Q1,40.7434,41.1563,40.6901,41.0338,79030112.89
20-02-2019,Wednesday,February,2019,Q1,41.095,41.6116,41.0486,41.3013,108777727.2
21-02-2019,Thursday,February,2019,Q1,41.2451,41.3814,40.8856,41.0653,71852419.7
22-02-2019,Friday,February,2019,Q1,41.1907,41.5326,41.1414,41.5246,78781556.11
25-02-2019,Monday,February,2019,Q1,41.8081,42.2249,41.7568,41.8259,91112096.51
26-02-2019,Tuesday,February,2019,Q1,41.7004,42.0856,41.5739,41.8506,71104890.43
27-02-2019,Wednesday,February,2019,Q1,41.5839,42.0126,41.4694,41.9809,115946566.2
28-02-2019,Thursday,February,2019,Q1,41.8476,41.9908,41.5128,41.57,117529538.8
01-03-2019,Friday,March,2019,Q1,41.8377,42.049,41.5048,42.0048,107827202
04-03-2019,Monday,March,2019,Q1,42.1804,42.6753,41.7617,42.2189,114283776.5
05-03-2019,Tuesday,March,2019,Q1,42.2417,42.2544,41.8999,42.1419,82214978.27
06-03-2019,Wednesday,March,2019,Q1,41.9316,42.132,41.7548,41.8949,86684349
07-03-2019,Thursday,March,2019,Q1,41.737,41.8772,41.2993,41.414,103287738
08-03-2019,Friday,March,2019,Q1,40.8896,41.5503,40.6921,41.5108,99967822.36
11-03-2019,Monday,March,2019,Q1,42.132,42.997,42.0984,42.9489,133339950.1
12-03-2019,Tuesday,March,2019,Q1,43.2134,43.8535,43.0585,43.4337,135241685.1
13-03-2019,Wednesday,March,2019,Q1,43.7498,44.0076,43.4367,43.6235,129264022.6
14-03-2019,Thursday,March,2019,Q1,44.1479,44.1973,43.8268,44.1083,98218960.35
15-03-2019,Friday,March,2019,Q1,44.3759,44.9695,44.1112,44.6821,162630797.3
18-03-2019,Monday,March,2019,Q1,44.6032,45.2293,44.6012,45.1385,109217064.4
19-03-2019,Tuesday,March,2019,Q1,45.2195,45.3746,44.6328,44.78,131820961.5
20-03-2019,Wednesday,March,2019,Q1,44.7089,45.493,44.3465,45.1732,129275302.7
21-03-2019,Thursday,March,2019,Q1,45.6155,47.1336,45.5672,46.8323,212579906.4
22-03-2019,Friday,March,2019,Q1,46.8935,47.4575,45.7981,45.8642,176646466.9
25-03-2019,Monday,March,2019,Q1,45.978,46.0886,44.7978,45.3153,182634812.1
26-03-2019,Tuesday,March,2019,Q1,46.0144,46.305,44.3098,44.8441,207441007.2
27-03-2019,Wednesday,March,2019,Q1,45.3173,45.5543,44.786,45.2492,124331746.1
28-03-2019,Thursday,March,2019,Q1,45.3666,45.5088,45.019,45.3104,86559292.01
29-03-2019,Friday,March,2019,Q1,45.5711,45.6284,45.2668,45.5997,98154195.78
01-04-2019,Monday,April,2019,Q2,46.0076,46.0173,45.2274,45.9119,116057253
02-04-2019,Tuesday,April,2019,Q2,45.8742,46.6842,45.8642,46.5805,94829223.84
03-04-2019,Wednesday,April,2019,Q2,46.3966,47.1759,46.3711,46.8964,96937346.65
04-04-2019,Thursday,April,2019,Q2,46.7622,47.1436,46.3691,46.9764,79619309.87
05-04-2019,Friday,April,2019,Q2,47.1632,47.3172,47.0357,47.2947,77171569.47
08-04-2019,Monday,April,2019,Q2,47.1563,48.0729,47.1366,48.0423,107808575.3
09-04-2019,Tuesday,April,2019,Q2,48.0907,48.6991,47.8308,47.8951,148990340.3
10-04-2019,Wednesday,April,2019,Q2,47.6965,48.1914,47.578,48.1619,90370361.68
11-04-2019,Thursday,April,2019,Q2,48.2171,48.2516,47.6393,47.7616,87061001.24
12-04-2019,Friday,April,2019,Q2,47.8239,48.0521,47.1048,47.7419,115635316.4
